/* DATA DESCRIPTION:
	TARA_20091027T1350Z_016_EVENT_PUMP ([day] [deep chlorophyll maximum layer (ENVO:010003) * LATITUDE: 37.453200 * LONGITUDE: 15.459600 * DATE/TIME START: 2009-10-27T13:50:00 * DATE/TIME END: 2009-10-27T16:47:00 * CAMPAIGN: TARA_20091025Z (Naples to Valetta, Stations: TARA_015-017) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP]) * COMMENT: Device: equipped with [ECOTriplet] sensors that measure temperature, CDOM and chlorophyll fluorescence ] [Logsheet: (Dimier, Grimsley, Omerstad, Romagnan) all hosepipe out]
	TARA_20091102T0813Z_018_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) * LATITUDE START: 35.759000 * LONGITUDE START: 14.257400 * LATITUDE END: 35.739200 * LONGITUDE END: 14.332100 * DATE/TIME START: 2009-11-02T08:13:00 * DATE/TIME END: 2009-11-02T11:39:00 * CAMPAIGN: TARA_20091031Z (Valetta to Tripoli, Stations: TARA_018) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP]) * COMMENT: [Curator: No EVENT Logsheet]
	TARA_20091102T1031Z_018_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091102T1031Z_018_EVENT_NET.pdf) * LATITUDE START: 35.744400 * LONGITUDE START: 14.308300 * LATITUDE END: 35.742200 * LONGITUDE END: 14.317000 * DATE/TIME START: 2009-11-02T10:31:00 * DATE/TIME END: 2009-11-02T11:02:00 * CAMPAIGN: TARA_20091031Z (Valetta to Tripoli, Stations: TARA_018) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30]
	TARA_20091102T1125Z_018_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091102T1125Z_018_EVENT_NET.pdf) * LATITUDE START: 35.740500 * LONGITUDE START: 14.323800 * LATITUDE END: 35.742900 * LONGITUDE END: 14.332100 * DATE/TIME START: 2009-11-02T11:25:00 * DATE/TIME END: 2009-11-02T11:39:00 * CAMPAIGN: TARA_20091031Z (Valetta to Tripoli, Stations: TARA_018) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20091102T1407Z_018_EVENT_PUMP ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091102T1407Z_018_EVENT_PUMP.pdf) * LATITUDE START: 35.752800 * LONGITUDE START: 14.276500 * LATITUDE END: 35.759300 * LONGITUDE END: 14.345300 * DATE/TIME START: 2009-11-02T14:07:00 * DATE/TIME END: 2009-11-02T15:56:00 * CAMPAIGN: TARA_20091031Z (Valetta to Tripoli, Stations: TARA_018) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP]) * COMMENT: Device: equipped with [ECOTriplet] sensors that measure temperature, CDOM and chlorophyll fluorescence ] [Logsheet: (Sieracki, Decelle, Deidun, Prejger, Searson) 50kg wt/ 105m out at full extent]
	TARA_20091102T1415Z_018_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) * LATITUDE: 35.752800 * LONGITUDE: 14.276500 * DATE/TIME START: 2009-11-02T14:15:00 * DATE/TIME END: 2009-11-02T00:00:00 * CAMPAIGN: TARA_20091031Z (Valetta to Tripoli, Stations: TARA_018) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30] [Curator: No EVENT Logsheet/ Time and Position approximated based on the sampling plan]
	TARA_20091102T1430Z_018_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) * LATITUDE: 35.752800 * LONGITUDE: 14.276500 * DATE/TIME START: 2009-11-02T14:30:00 * DATE/TIME END: 2009-11-02T00:00:00 * CAMPAIGN: TARA_20091031Z (Valetta to Tripoli, Stations: TARA_018) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30] [Curator: No EVENT Logsheet/ Time and Position approximated based on the sampling plan]
	TARA_20091112T1220Z_020_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091112T1220Z_020_EVENT_NET.pdf) * LATITUDE START: 34.493300 * LONGITUDE START: 14.913300 * LATITUDE END: 34.490300 * LONGITUDE END: 14.917900 * DATE/TIME START: 2009-11-12T12:20:00 * DATE/TIME END: 2009-11-12T12:29:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30]
	TARA_20091112T1409Z_020_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) * LATITUDE START: 34.453000 * LONGITUDE START: 14.953800 * LATITUDE END: 34.443400 * LONGITUDE END: 14.982600 * DATE/TIME START: 2009-11-12T14:09:00 * DATE/TIME END: 2009-11-12T16:00:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP]) * COMMENT: [Curator: No EVENT Logsheet]
	TARA_20091112T1744Z_020_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091112T1744Z_020_EVENT_NET.pdf) * LATITUDE START: 34.406400 * LONGITUDE START: 15.043000 * LATITUDE END: 34.403900 * LONGITUDE END: 15.047100 * DATE/TIME START: 2009-11-12T17:44:00 * DATE/TIME END: 2009-11-12T17:53:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20091116T0816Z_022_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) * LATITUDE START: 39.838600 * LONGITUDE START: 17.415500 * LATITUDE END: 39.840100 * LONGITUDE END: 17.415200 * DATE/TIME START: 2009-11-16T08:16:00 * DATE/TIME END: 2009-11-16T08:23:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP]) * COMMENT: [Curator: No EVENT Logsheet]
	TARA_20091116T0937Z_022_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091116T0937Z_022_EVENT_NET.pdf) * LATITUDE START: 39.860700 * LONGITUDE START: 17.410500 * LATITUDE END: 39.859300 * LONGITUDE END: 17.408800 * DATE/TIME START: 2009-11-16T09:37:00 * DATE/TIME END: 2009-11-16T09:54:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20091116T1340Z_022_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091116T1340Z_022_EVENT_NET.pdf) * LATITUDE START: 39.814000 * LONGITUDE START: 17.413800 * LATITUDE END: 39.815800 * LONGITUDE END: 17.412800 * DATE/TIME START: 2009-11-16T13:40:00 * DATE/TIME END: 2009-11-16T13:57:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30]
	TARA_20091116T1453Z_022_EVENT_PUMP ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091116T1453Z_022_EVENT_PUMP.pdf) * LATITUDE START: 39.570500 * LONGITUDE START: 17.410100 * LATITUDE END: 39.862500 * LONGITUDE END: 17.388000 * DATE/TIME START: 2009-11-16T14:53:00 * DATE/TIME END: 2009-11-16T16:54:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP]) * COMMENT: Device: equipped with [ECOTriplet] sensors that measure temperature, CDOM and chlorophyll fluorescence ]
	TARA_20091116T1703Z_022_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091116T1703Z_022_EVENT_NET.pdf) * LATITUDE START: 39.866100 * LONGITUDE START: 17.386800 * LATITUDE END: 39.871600 * LONGITUDE END: 17.385100 * DATE/TIME START: 2009-11-16T17:03:00 * DATE/TIME END: 2009-11-16T17:31:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30]
	TARA_20091116T1953Z_022_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091116T1953Z_022_EVENT_NET.pdf) * LATITUDE START: 39.831200 * LONGITUDE START: 17.395200 * LATITUDE END: 39.834600 * LONGITUDE END: 17.393400 * DATE/TIME START: 2009-11-16T19:53:00 * DATE/TIME END: 2009-11-16T20:10:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20091118T0841Z_023_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) * LATITUDE START: 42.203800 * LONGITUDE START: 17.715000 * LATITUDE END: 42.187400 * LONGITUDE END: 17.718900 * DATE/TIME START: 2009-11-18T08:41:00 * DATE/TIME END: 2009-11-18T10:46:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP]) * COMMENT: [Curator: No EVENT Logsheet]
	TARA_20091118T1017Z_023_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091118T1017Z_023_EVENT_NET.pdf) * LATITUDE START: 42.191600 * LONGITUDE START: 17.717500 * LATITUDE END: 42.189800 * LONGITUDE END: 17.717600 * DATE/TIME START: 2009-11-18T10:17:00 * DATE/TIME END: 2009-11-18T10:33:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30] [Logsheet: (Searson) PROTIST NET/ net tow]
	TARA_20091118T1240Z_023_EVENT_PUMP ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091118T1240Z_023_EVENT_PUMP.pdf) * LATITUDE START: 42.173500 * LONGITUDE START: 17.725200 * LATITUDE END: 42.165900 * LONGITUDE END: 17.728500 * DATE/TIME START: 2009-11-18T13:50:00 * DATE/TIME END: 2009-11-18T15:46:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP]) * COMMENT: Device: equipped with [ECOTriplet] sensors that measure temperature, CDOM and chlorophyll fluorescence ] [Logsheet: () Time on logsheet is wrong]
	TARA_20091118T1256Z_023_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091118T1256Z_023_EVENT_NET.pdf) * LATITUDE START: 42.173500 * LONGITUDE START: 17.717500 * LATITUDE END: 42.171500 * LONGITUDE END: 17.717800 * DATE/TIME START: 2009-11-18T12:56:00 * DATE/TIME END: 2009-11-18T13:23:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30] [Logsheet: (Searson) PROTIST NET/ net tow]
	TARA_20091118T1352Z_023_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091118T1352Z_023_EVENT_NET.pdf) * LATITUDE START: 42.169400 * LONGITUDE START: 17.717900 * LATITUDE END: 42.169000 * LONGITUDE END: 17.718000 * DATE/TIME START: 2009-11-18T13:52:00 * DATE/TIME END: 2009-11-18T14:06:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30] [Logsheet: (Searson) Net tow for Croatian Scientist]
	TARA_20091118T1632Z_023_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091118T1632Z_023_EVENT_NET.pdf) * LATITUDE START: 42.164600 * LONGITUDE START: 17.736000 * LATITUDE END: 42.162500 * LONGITUDE END: 17.738200 * DATE/TIME START: 2009-11-18T16:32:00 * DATE/TIME END: 2009-11-18T16:49:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30] [Logsheet: (Searson) PROTIST NET/ net tow]
	TARA_20091121T1110Z_024_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) * LATITUDE START: 42.455200 * LONGITUDE START: 17.934800 * LATITUDE END: 42.458900 * LONGITUDE END: 17.950900 * DATE/TIME START: 2009-11-21T11:10:00 * DATE/TIME END: 2009-11-21T12:42:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP]) * COMMENT: [Curator: No EVENT Logsheet]
	TARA_20091121T1135Z_024_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091121T1135Z_024_EVENT_NET.pdf) * LATITUDE START: 42.456000 * LONGITUDE START: 17.939300 * LATITUDE END: 42.457000 * LONGITUDE END: 17.943300 * DATE/TIME START: 2009-11-21T11:35:00 * DATE/TIME END: 2009-11-21T11:58:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30]
	TARA_20091121T1319Z_024_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091121T1319Z_024_EVENT_NET.pdf) * LATITUDE START: 42.459300 * LONGITUDE START: 17.959400 * LATITUDE END: 42.459300 * LONGITUDE END: 17.964400 * DATE/TIME START: 2009-11-21T13:19:00 * DATE/TIME END: 2009-11-21T13:41:00 * CAMPAIGN: TARA_20091111Z (Valetta to Dubrovnik, Stations: TARA_020-024) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20091123T0912Z_025_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) * LATITUDE START: 39.388800 * LONGITUDE START: 19.390500 * LATITUDE END: 39.359900 * LONGITUDE END: 19.408400 * DATE/TIME START: 2009-11-23T09:12:00 * DATE/TIME END: 2009-11-23T11:18:00 * CAMPAIGN: TARA_20091122Z (Dubrovnik to Athens, Stations: TARA_025-026) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP]) * COMMENT: [Curator: No EVENT Logsheet]
	TARA_20091123T0914Z_025_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091123T0914Z_025_EVENT_NET.pdf) * LATITUDE START: 39.388500 * LONGITUDE START: 19.390600 * LATITUDE END: 39.383700 * LONGITUDE END: 19.393600 * DATE/TIME START: 2009-11-23T09:14:00 * DATE/TIME END: 2009-11-23T09:34:00 * CAMPAIGN: TARA_20091122Z (Dubrovnik to Athens, Stations: TARA_025-026) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30] [Logsheet: (Not, Bachelier, Bachelier, Rouvi籥, Searson) after this we fpund >20 holes]
	TARA_20091123T1102Z_025_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091123T1102Z_025_EVENT_NET.pdf) * LATITUDE START: 39.214300 * LONGITUDE START: 19.406000 * LATITUDE END: 39.359900 * LONGITUDE END: 19.408400 * DATE/TIME START: 2009-11-23T11:02:00 * DATE/TIME END: 2009-11-23T11:18:00 * CAMPAIGN: TARA_20091122Z (Dubrovnik to Athens, Stations: TARA_025-026) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20091123T1308Z_025_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091123T1308Z_025_EVENT_NET.pdf) * LATITUDE START: 39.404600 * LONGITUDE START: 19.388600 * LATITUDE END: 39.402300 * LONGITUDE END: 19.394500 * DATE/TIME START: 2009-11-23T13:08:00 * DATE/TIME END: 2009-11-23T13:35:00 * CAMPAIGN: TARA_20091122Z (Dubrovnik to Athens, Stations: TARA_025-026) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30]
	TARA_20091123T1352Z_025_EVENT_PUMP ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091123T1352Z_025_EVENT_PUMP.pdf) * LATITUDE START: 39.399100 * LONGITUDE START: 19.399700 * LATITUDE END: 39.375700 * LONGITUDE END: 19.416700 * DATE/TIME START: 2009-11-23T13:52:00 * DATE/TIME END: 2009-11-23T16:06:00 * CAMPAIGN: TARA_20091122Z (Dubrovnik to Athens, Stations: TARA_025-026) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP]) * COMMENT: Device: equipped with [ECOTriplet] sensors that measure temperature, CDOM and chlorophyll fluorescence ]
	TARA_20091123T1620Z_025_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091123T1620Z_025_EVENT_NET.pdf) * LATITUDE START: 39.383300 * LONGITUDE START: 19.418300 * LATITUDE END: 39.368100 * LONGITUDE END: 19.420600 * DATE/TIME START: 2009-11-23T16:20:00 * DATE/TIME END: 2009-11-23T16:50:00 * CAMPAIGN: TARA_20091122Z (Dubrovnik to Athens, Stations: TARA_025-026) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20091124T0740Z_026_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) * LATITUDE START: 38.476100 * LONGITUDE START: 20.170500 * LATITUDE END: 38.422500 * LONGITUDE END: 20.192200 * DATE/TIME START: 2009-11-24T07:40:00 * DATE/TIME END: 2009-11-24T09:15:00 * CAMPAIGN: TARA_20091122Z (Dubrovnik to Athens, Stations: TARA_025-026) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP]) * COMMENT: [Curator: No EVENT Logsheet]
	TARA_20091124T0744Z_026_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20091124T0744Z_026_EVENT_NET.pdf) * LATITUDE START: 38.473500 * LONGITUDE START: 20.171800 * LATITUDE END: 38.466300 * LONGITUDE END: 20.175300 * DATE/TIME START: 2009-11-24T07:44:00 * DATE/TIME END: 2009-11-24T07:58:00 * CAMPAIGN: TARA_20091122Z (Dubrovnik to Athens, Stations: TARA_025-026) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30]
